5,0.5,4.5,-1.0,-1.0,5,-4.5,4,-6.0,0,0.744983221287567,0.744983221287567,0.744983221287567
6,1.5,5.5,0.0,0.0,6,-4.5,4,-6.0,0,0.796084166404533,0.796084166404533,0.796084166404533
7,2.5,6.5,1.0,1.0,7,-4.5,4,-6.0,0,0.754983443527075,0.754983443527075,0.754983443527075
8,3.5,7.5,2.0,2.0,8,-4.5,4,-6.0,0,0.855131568824353,0.855131568824353,0.855131568824353
9,4.5,8.5,3.0,3.0,9,-4.5,4,-6.0,0,0.832916562447884,0.832916562447884,0.832916562447884
10,5.5,9.5,4.0,4.0,10,-4.5,4,-6.0,0,0.921954445729289,0.921954445729289,0.921954445729289
11,6.5,10.5,5.0,5.0,11,-4.5,4,-6.0,0,0.93674969975976,0.93674969975976,0.93674969975976
5,2.0,6.0,-1.0,-1.0,5,-3.0,4,-6.0,0,0.858050115086526,0.858050115086526,0.858050115086526
6,3.0,7.0,0.0,0.0,6,-3.0,4,-6.0,0,0.734846922834953,0.734846922834953,0.734846922834953
7,4.0,8.0,1.0,1.0,7,-3.0,4,-6.0,0,0.785811682275085,0.785811682275085,0.785811682275085
8,5.0,9.0,2.0,2.0,8,-3.0,4,-6.0,0,0.739509972887452,0.739509972887452,0.739509972887452
9,6.0,10.0,3.0,3.0,9,-3.0,4,-6.0,0,0.661437827766148,0.661437827766148,0.661437827766148
10,7.0,11.0,4.0,4.0,10,-3.0,4,-6.0,0,0.764852927038918,0.764852927038918,0.764852927038918
11,8.0,12.0,5.0,5.0,11,-3.0,4,-6.0,0,0.785811682275085,0.785811682275085,0.785811682275085
5,3.5,7.5,-1.0,-1.0,5,-1.5,4,-6.0,0,0.475,0.475,0.475
6,4.5,8.5,0.0,0.0,6,-1.5,4,-6.0,0,0.412310562561766,0.412310562561766,0.412310562561766
7,5.5,9.5,1.0,1.0,7,-1.5,4,-6.0,0,0.387298334620742,0.387298334620742,0.387298334620742
8,6.5,10.5,2.0,2.0,8,-1.5,4,-6.0,0,0.410791918128875,0.410791918128875,0.410791918128875
9,7.5,11.5,3.0,3.0,9,-1.5,4,-6.0,0,0.449305018890286,0.449305018890286,0.449305018890286
10,8.5,12.5,4.0,4.0,10,-1.5,4,-6.0,0,0.58309518948453,0.58309518948453,0.58309518948453
11,9.5,13.5,5.0,5.0,11,-1.5,4,-6.0,0,0.739509972887452,0.739509972887452,0.739509972887452
5,5.0,9.0,-1.0,-1.0,5,0.0,4,-6.0,0,0.310241841149771,0.310241841149771,0.310241841149771
6,6.0,10.0,0.0,0.0,6,0.0,4,-6.0,0,0.287228132326901,0.287228132326901,0.287228132326901
7,7.0,11.0,1.0,1.0,7,0.0,4,-6.0,0,0.325,0.325,0.325
8,8.0,12.0,2.0,2.0,8,0.0,4,-6.0,0,0.371651718682963,0.371651718682963,0.371651718682963
9,9.0,13.0,3.0,3.0,9,0.0,4,-6.0,0,0.287228132326901,0.287228132326901,0.287228132326901
10,10.0,14.0,4.0,4.0,10,0.0,4,-6.0,0,0.310241841149771,0.310241841149771,0.310241841149771
11,11.0,15.0,5.0,5.0,11,0.0,4,-6.0,0,0.571182982939793,0.571182982939793,0.571182982939793
5,6.5,10.5,-1.0,-1.0,5,1.5,4,-6.0,0,0.324037034920393,0.324037034920393,0.324037034920393
6,7.5,11.5,0.0,0.0,6,1.5,4,-6.0,0,0.31224989991992,0.31224989991992,0.31224989991992
7,8.5,12.5,1.0,1.0,7,1.5,4,-6.0,0,0.349106001094224,0.349106001094224,0.349106001094224
8,9.5,13.5,2.0,2.0,8,1.5,4,-6.0,0,0.31224989991992,0.31224989991992,0.31224989991992
9,10.5,14.5,3.0,3.0,9,1.5,4,-6.0,0,0.360555127546399,0.360555127546399,0.360555127546399
10,11.5,15.5,4.0,4.0,10,1.5,4,-6.0,0,0.325,0.325,0.325
11,12.5,16.5,5.0,5.0,11,1.5,4,-6.0,0,0.295803989154981,0.295803989154981,0.295803989154981
