5,1,5,13,13,9,9,-4,4,4,-4,4,0.935414347,0.935414347,0.935414347
5,1,5,9,9,13,7,-4,4,2,0,4,0.935414347,0.935414347,0.935414347
5,1,5,9,13,13,7,-4,4,2,4,0,0.935414347,0.935414347,0.935414347
5,1,9,5,9,5,5,-4,8,0,0,4,0.935414347,0.935414347,0.935414347
5,1,9,5,9,9,5,-4,8,0,4,0,0.935414347,0.935414347,0.935414347
9,1,9,5,13,13,7,-8,8,-2,8,0,0.935414347,0.935414347,0.935414347
9,5,9,9,13,5,9,-4,4,0,-4,8,0.935414347,0.935414347,0.935414347
9,5,9,13,13,5,11,-4,4,2,-8,8,0.935414347,0.935414347,0.935414347
5,5,9,9,5,9,7,0,4,2,-4,4,0.935414347,0.935414347,0.935414347
9,1,13,1,13,1,5,-8,12,-4,0,12,0.935414347,0.935414347,0.935414347
5,1,13,5,13,1,5,-4,12,0,-4,12,0.935414347,0.935414347,0.935414347
9,1,13,13,13,1,11,-8,12,2,-12,12,0.935414347,0.935414347,0.935414347
5,1,13,5,5,9,5,-4,12,0,0,4,0.935414347,0.935414347,0.935414347
5,5,13,5,9,1,5,0,8,0,-4,8,0.935414347,0.935414347,0.935414347
9,5,13,1,9,5,5,-4,8,-4,4,4,0.935414347,0.935414347,0.935414347
9,5,13,9,9,5,9,-4,8,0,-4,4,0.935414347,0.935414347,0.935414347
5,5,13,9,1,9,7,0,8,2,-8,8,0.935414347,0.935414347,0.935414347
9,5,13,5,5,9,7,-4,8,-2,0,4,0.935414347,0.935414347,0.935414347
9,5,13,9,13,9,9,-4,8,0,0,4,0.935414347,0.935414347,0.935414347
13,5,13,9,1,13,11,-8,8,-2,-8,12,0.935414347,0.935414347,0.935414347
13,9,13,13,13,5,13,-4,4,0,-8,8,0.935414347,0.935414347,0.935414347
1,13,13,13,13,1,7,12,0,6,-12,12,0.935414347,0.935414347,0.935414347
9,13,13,9,13,5,9,4,0,0,-4,8,0.935414347,0.935414347,0.935414347
9,13,13,13,13,5,11,4,0,2,-8,8,0.935414347,0.935414347,0.935414347
9,13,13,13,13,9,11,4,0,2,-4,4,0.935414347,0.935414347,0.935414347
5,5,5,5,5,1,5,0,0,0,-4,4,0.925,0.925,0.925
9,9,9,5,1,13,7,0,0,-2,-4,12,0.9246621,0.9246621,0.9246621
5,1,13,5,13,13,5,-4,12,0,8,0,0.9246621,0.9246621,0.9246621
5,9,13,5,13,1,5,4,4,0,-4,12,0.9246621,0.9246621,0.9246621
9,9,13,5,13,1,7,0,4,-2,-4,12,0.9246621,0.9246621,0.9246621
5,13,13,5,1,9,5,8,0,0,-4,8,0.9246621,0.9246621,0.9246621
13,13,13,5,1,9,9,0,0,-4,-4,8,0.9246621,0.9246621,0.9246621
5,13,13,5,1,13,5,8,0,0,-4,12,0.9246621,0.9246621,0.9246621
13,13,13,5,1,13,9,0,0,-4,-4,12,0.9246621,0.9246621,0.9246621
5,5,5,5,13,1,5,0,0,0,-4,12,0.92364766,0.92364766,0.92364766
5,5,9,5,9,1,5,0,4,0,-4,8,0.92364766,0.92364766,0.92364766
9,1,13,9,1,13,9,-8,12,0,-8,12,0.92364766,0.92364766,0.92364766
5,1,5,13,13,1,9,-4,4,4,-12,12,0.921954446,0.921954446,0.921954446
5,1,9,9,9,5,7,-4,8,2,-4,4,0.921954446,0.921954446,0.921954446
5,1,9,9,13,5,7,-4,8,2,-4,8,0.921954446,0.921954446,0.921954446
5,1,9,5,5,9,5,-4,8,0,0,4,0.921954446,0.921954446,0.921954446
5,1,9,13,1,13,9,-4,8,4,-12,12,0.921954446,0.921954446,0.921954446
13,9,9,9,5,9,11,-4,0,-2,-4,4,0.921954446,0.921954446,0.921954446
5,1,13,5,5,1,5,-4,12,0,-4,4,0.921954446,0.921954446,0.921954446
5,1,13,9,9,1,7,-4,12,2,-8,8,0.921954446,0.921954446,0.921954446
13,1,13,5,13,1,9,-12,12,-4,-4,12,0.921954446,0.921954446,0.921954446
5,1,13,9,13,1,7,-4,12,2,-8,12,0.921954446,0.921954446,0.921954446
9,1,13,9,13,1,9,-8,12,0,-8,12,0.921954446,0.921954446,0.921954446
13,1,13,13,13,1,13,-12,12,0,-12,12,0.921954446,0.921954446,0.921954446
9,1,13,1,5,5,5,-8,12,-4,4,0,0.921954446,0.921954446,0.921954446
5,1,13,9,9,5,7,-4,12,2,-4,4,0.921954446,0.921954446,0.921954446
13,1,13,9,13,5,11,-12,12,-2,-4,8,0.921954446,0.921954446,0.921954446
5,1,13,13,13,5,9,-4,12,4,-8,8,0.921954446,0.921954446,0.921954446
1,1,13,9,1,9,5,0,12,4,-8,8,0.921954446,0.921954446,0.921954446
13,1,13,9,1,13,11,-12,12,-2,-8,12,0.921954446,0.921954446,0.921954446
5,5,13,5,13,1,5,0,8,0,-4,12,0.921954446,0.921954446,0.921954446
13,9,13,1,9,5,7,-4,4,-6,4,4,0.921954446,0.921954446,0.921954446
13,9,13,9,9,5,11,-4,4,-2,-4,4,0.921954446,0.921954446,0.921954446
13,9,13,1,13,13,7,-4,4,-6,12,0,0.921954446,0.921954446,0.921954446
13,13,13,5,1,5,9,0,0,-4,-4,4,0.921954446,0.921954446,0.921954446
5,1,9,9,13,1,7,-4,8,2,-8,12,0.91241438,0.91241438,0.91241438
5,9,9,5,1,5,5,4,0,0,-4,4,0.91241438,0.91241438,0.91241438
5,1,13,5,5,5,5,-4,12,0,0,0,0.91241438,0.91241438,0.91241438
5,5,13,5,1,5,5,0,8,0,-4,4,0.911729126,0.911729126,0.911729126
5,9,13,5,5,1,5,4,4,0,-4,4,0.911729126,0.911729126,0.911729126
9,1,9,13,5,1,11,-8,8,2,-12,4,0.910357073,0.910357073,0.910357073
5,1,9,5,9,1,5,-4,8,0,-4,8,0.910357073,0.910357073,0.910357073
9,5,9,9,1,9,9,-4,4,0,-8,8,0.910357073,0.910357073,0.910357073
1,5,13,9,9,1,5,4,8,4,-8,8,0.910357073,0.910357073,0.910357073
5,1,5,1,5,5,3,-4,4,-2,4,0,0.908295106,0.908295106,0.908295106
5,1,5,5,13,5,5,-4,4,0,0,8,0.908295106,0.908295106,0.908295106
1,1,5,13,1,13,7,0,4,6,-12,12,0.908295106,0.908295106,0.908295106
13,1,5,13,1,13,13,-12,4,0,-12,12,0.908295106,0.908295106,0.908295106
13,1,9,13,13,1,13,-12,8,0,-12,12,0.908295106,0.908295106,0.908295106
5,1,9,13,13,9,9,-4,8,4,-4,4,0.908295106,0.908295106,0.908295106
5,1,9,5,5,13,5,-4,8,0,0,8,0.908295106,0.908295106,0.908295106
5,1,9,13,5,13,9,-4,8,4,-8,8,0.908295106,0.908295106,0.908295106
9,1,9,1,13,13,5,-8,8,-4,12,0,0.908295106,0.908295106,0.908295106
9,5,9,9,1,1,9,-4,4,0,-8,0,0.908295106,0.908295106,0.908295106
13,9,9,9,1,13,11,-4,0,-2,-8,12,0.908295106,0.908295106,0.908295106
13,1,13,1,13,1,7,-12,12,-6,0,12,0.908295106,0.908295106,0.908295106
13,1,13,1,9,5,7,-12,12,-6,4,4,0.908295106,0.908295106,0.908295106
5,1,13,5,13,5,5,-4,12,0,0,8,0.908295106,0.908295106,0.908295106
9,1,13,13,13,9,11,-8,12,2,-4,4,0.908295106,0.908295106,0.908295106
13,5,13,1,9,5,7,-8,8,-6,4,4,0.908295106,0.908295106,0.908295106
13,5,13,13,9,5,13,-8,8,0,-8,4,0.908295106,0.908295106,0.908295106
9,5,13,1,1,9,5,-4,8,-4,0,8,0.908295106,0.908295106,0.908295106
13,5,13,1,5,9,7,-8,8,-6,4,4,0.908295106,0.908295106,0.908295106
13,9,13,9,13,1,11,-4,4,-2,-8,12,0.908295106,0.908295106,0.908295106
13,9,13,13,5,9,13,-4,4,0,-8,4,0.908295106,0.908295106,0.908295106
13,9,13,13,9,9,13,-4,4,0,-4,0,0.908295106,0.908295106,0.908295106
5,5,9,5,1,5,5,0,4,0,-4,4,0.9,0.9,0.9
9,5,9,13,1,5,11,-4,4,2,-12,4,0.898610038,0.898610038,0.898610038
13,1,13,1,9,13,7,-12,12,-6,8,4,0.898610038,0.898610038,0.898610038
9,1,5,13,9,13,11,-8,4,2,-4,4,0.896869556,0.896869556,0.896869556
13,5,9,9,13,1,11,-8,4,-2,-8,12,0.896869556,0.896869556,0.896869556
1,1,13,13,1,13,7,0,12,6,-12,12,0.896869556,0.896869556,0.896869556
9,5,13,1,13,1,5,-4,8,-4,0,12,0.896869556,0.896869556,0.896869556
5,13,13,5,5,1,5,8,0,0,-4,4,0.896869556,0.896869556,0.896869556
1,13,13,13,5,13,7,12,0,6,-8,8,0.896869556,0.896869556,0.896869556
5,1,5,9,9,1,7,-4,4,2,-8,8,0.894427191,0.894427191,0.894427191
5,1,5,9,13,5,7,-4,4,2,-4,8,0.894427191,0.894427191,0.894427191
1,5,5,13,5,13,7,4,0,6,-8,8,0.894427191,0.894427191,0.894427191
9,1,9,9,9,1,9,-8,8,0,-8,8,0.894427191,0.894427191,0.894427191
9,1,9,9,13,1,9,-8,8,0,-8,12,0.894427191,0.894427191,0.894427191
9,1,9,5,1,9,7,-8,8,-2,-4,8,0.894427191,0.894427191,0.894427191
9,1,9,9,5,9,9,-8,8,0,-4,4,0.894427191,0.894427191,0.894427191
5,1,9,1,13,9,3,-4,8,-2,8,4,0.894427191,0.894427191,0.894427191
9,1,9,1,9,13,5,-8,8,-4,8,4,0.894427191,0.894427191,0.894427191
9,5,9,13,9,1,11,-4,4,2,-12,8,0.894427191,0.894427191,0.894427191
13,5,9,9,5,9,11,-8,4,-2,-4,4,0.894427191,0.894427191,0.894427191
9,5,9,9,1,13,9,-4,4,0,-8,12,0.894427191,0.894427191,0.894427191
13,1,13,13,5,5,13,-12,12,0,-8,0,0.894427191,0.894427191,0.894427191
9,1,13,5,1,13,7,-8,12,-2,-4,12,0.894427191,0.894427191,0.894427191
13,5,13,13,9,1,13,-8,8,0,-12,8,0.894427191,0.894427191,0.894427191
13,5,13,1,13,5,7,-8,8,-6,4,8,0.894427191,0.894427191,0.894427191
13,5,13,13,1,9,13,-8,8,0,-12,8,0.894427191,0.894427191,0.894427191
9,9,13,9,1,13,9,0,4,0,-8,12,0.894427191,0.894427191,0.894427191
13,1,9,9,9,5,11,-12,8,-2,-4,4,0.886707393,0.886707393,0.886707393
9,9,9,5,13,1,7,0,0,-2,-4,12,0.886707393,0.886707393,0.886707393
13,5,13,1,1,13,7,-8,8,-6,0,12,0.886707393,0.886707393,0.886707393
13,13,13,5,5,1,9,0,0,-4,-4,4,0.886707393,0.886707393,0.886707393
5,1,1,9,13,1,7,-4,0,2,-8,12,0.88529656,0.88529656,0.88529656
5,1,5,13,9,5,9,-4,4,4,-8,4,0.88529656,0.88529656,0.88529656
9,9,9,5,9,1,7,0,0,-2,-4,8,0.88529656,0.88529656,0.88529656
1,9,9,9,5,9,5,8,0,4,-4,4,0.88529656,0.88529656,0.88529656
13,1,13,9,1,5,11,-12,12,-2,-8,4,0.88529656,0.88529656,0.88529656
1,1,13,9,1,13,5,0,12,4,-8,12,0.88529656,0.88529656,0.88529656
5,1,5,5,9,1,5,-4,4,0,-4,8,0.883176087,0.883176087,0.883176087
13,1,5,9,9,5,11,-12,4,-2,-4,4,0.883176087,0.883176087,0.883176087
9,5,5,13,13,5,11,-4,0,2,-8,8,0.883176087,0.883176087,0.883176087
13,5,5,9,1,9,11,-8,0,-2,-8,8,0.883176087,0.883176087,0.883176087
1,1,9,9,13,1,5,0,8,4,-8,12,0.883176087,0.883176087,0.883176087
1,1,9,9,1,9,5,0,8,4,-8,8,0.883176087,0.883176087,0.883176087
1,5,9,13,5,13,7,4,4,6,-8,8,0.883176087,0.883176087,0.883176087
1,9,9,13,13,5,7,8,0,6,-8,8,0.883176087,0.883176087,0.883176087
9,1,13,1,1,1,5,-8,12,-4,0,0,0.883176087,0.883176087,0.883176087
9,1,13,13,9,1,11,-8,12,2,-12,8,0.883176087,0.883176087,0.883176087
5,1,13,1,5,5,3,-4,12,-2,4,0,0.883176087,0.883176087,0.883176087
9,1,13,1,1,9,5,-8,12,-4,0,8,0.883176087,0.883176087,0.883176087
9,5,13,13,5,5,11,-4,8,2,-8,0,0.883176087,0.883176087,0.883176087
5,1,1,9,1,13,7,-4,0,2,-8,12,0.880340843,0.880340843,0.880340843
9,1,1,13,9,13,11,-8,0,2,-4,4,0.880340843,0.880340843,0.880340843
5,1,5,5,13,1,5,-4,4,0,-4,12,0.880340843,0.880340843,0.880340843
9,1,5,13,13,1,11,-8,4,2,-12,12,0.880340843,0.880340843,0.880340843
5,1,5,9,13,9,7,-4,4,2,0,4,0.880340843,0.880340843,0.880340843
5,1,5,1,1,13,3,-4,4,-2,0,12,0.880340843,0.880340843,0.880340843
9,1,5,13,1,13,11,-8,4,2,-12,12,0.880340843,0.880340843,0.880340843
5,1,9,9,9,1,7,-4,8,2,-8,8,0.880340843,0.880340843,0.880340843
9,1,9,13,9,5,11,-8,8,2,-8,4,0.880340843,0.880340843,0.880340843
5,1,9,1,1,9,3,-4,8,-2,0,8,0.880340843,0.880340843,0.880340843
9,1,9,9,1,9,9,-8,8,0,-8,8,0.880340843,0.880340843,0.880340843
5,1,9,5,1,13,5,-4,8,0,-4,12,0.880340843,0.880340843,0.880340843
1,5,9,9,9,1,5,4,4,4,-8,8,0.880340843,0.880340843,0.880340843
9,5,9,9,9,5,9,-4,4,0,-4,4,0.880340843,0.880340843,0.880340843
1,5,9,13,9,13,7,4,4,6,-4,4,0.880340843,0.880340843,0.880340843
13,9,9,13,1,13,13,-4,0,0,-12,12,0.880340843,0.880340843,0.880340843
5,1,13,9,5,1,7,-4,12,2,-8,4,0.880340843,0.880340843,0.880340843
13,1,13,5,1,5,9,-12,12,-4,-4,4,0.880340843,0.880340843,0.880340843
9,1,13,13,5,5,11,-8,12,2,-8,0,0.880340843,0.880340843,0.880340843
13,1,13,13,9,5,13,-12,12,0,-8,4,0.880340843,0.880340843,0.880340843
13,1,13,1,13,5,7,-12,12,-6,4,8,0.880340843,0.880340843,0.880340843
9,1,13,13,9,9,11,-8,12,2,-4,0,0.880340843,0.880340843,0.880340843
5,1,13,1,13,9,3,-4,12,-2,8,4,0.880340843,0.880340843,0.880340843
13,1,13,9,5,13,11,-12,12,-2,-4,8,0.880340843,0.880340843,0.880340843
13,5,13,5,1,1,9,-8,8,-4,-4,0,0.880340843,0.880340843,0.880340843
13,5,13,1,13,1,7,-8,8,-6,0,12,0.880340843,0.880340843,0.880340843
9,5,13,13,13,1,11,-4,8,2,-12,12,0.880340843,0.880340843,0.880340843
13,5,13,1,1,5,7,-8,8,-6,0,4,0.880340843,0.880340843,0.880340843
13,5,13,13,5,9,13,-8,8,0,-8,4,0.880340843,0.880340843,0.880340843
13,5,13,1,9,13,7,-8,8,-6,8,4,0.880340843,0.880340843,0.880340843
13,9,13,5,1,1,9,-4,4,-4,-4,0,0.880340843,0.880340843,0.880340843
13,9,13,9,13,5,11,-4,4,-2,-4,8,0.880340843,0.880340843,0.880340843
13,9,13,1,5,13,7,-4,4,-6,4,8,0.880340843,0.880340843,0.880340843
13,1,1,13,13,1,13,-12,0,0,-12,12,0.87357026,0.87357026,0.87357026
13,5,5,9,13,1,11,-8,0,-2,-8,12,0.87357026,0.87357026,0.87357026
1,1,9,13,13,1,7,0,8,6,-12,12,0.87357026,0.87357026,0.87357026
13,9,9,9,13,5,11,-4,0,-2,-4,8,0.87357026,0.87357026,0.87357026
13,9,13,1,9,1,7,-4,4,-6,0,8,0.87357026,0.87357026,0.87357026
13,9,13,9,5,5,11,-4,4,-2,-4,0,0.87357026,0.87357026,0.87357026
13,9,13,13,9,5,13,-4,4,0,-8,4,0.87357026,0.87357026,0.87357026
1,13,13,5,1,5,3,12,0,2,-4,4,0.87357026,0.87357026,0.87357026
1,1,1,5,1,5,3,0,0,2,-4,4,0.871779789,0.871779789,0.871779789
9,9,9,5,5,1,7,0,0,-2,-4,4,0.871779789,0.871779789,0.871779789
9,5,13,9,5,1,9,-4,8,0,-8,4,0.871779789,0.871779789,0.871779789
1,5,13,13,13,1,7,4,8,6,-12,12,0.871779789,0.871779789,0.871779789
5,1,1,9,9,1,7,-4,0,2,-8,8,0.869266933,0.869266933,0.869266933
5,1,5,13,5,13,9,-4,4,4,-8,8,0.869266933,0.869266933,0.869266933
9,1,9,13,1,1,11,-8,8,2,-12,0,0.869266933,0.869266933,0.869266933
9,1,9,1,5,1,5,-8,8,-4,0,4,0.869266933,0.869266933,0.869266933
9,5,9,1,1,1,5,-4,4,-4,0,0,0.869266933,0.869266933,0.869266933
9,5,9,1,9,1,5,-4,4,-4,0,8,0.869266933,0.869266933,0.869266933
5,1,13,1,9,1,3,-4,12,-2,0,8,0.869266933,0.869266933,0.869266933
13,1,13,1,1,5,7,-12,12,-6,0,4,0.869266933,0.869266933,0.869266933
9,1,13,1,13,5,5,-8,12,-4,4,8,0.869266933,0.869266933,0.869266933
13,1,13,1,1,9,7,-12,12,-6,0,8,0.869266933,0.869266933,0.869266933
13,9,13,1,5,5,7,-4,4,-6,4,0,0.869266933,0.869266933,0.869266933
1,9,13,9,9,5,5,8,4,4,-4,4,0.869266933,0.869266933,0.869266933
1,1,1,9,1,9,5,0,0,4,-8,8,0.866025404,0.866025404,0.866025404
1,1,1,13,1,13,7,0,0,6,-12,12,0.866025404,0.866025404,0.866025404
5,1,5,5,5,5,5,-4,4,0,0,0,0.866025404,0.866025404,0.866025404
5,1,5,9,9,5,7,-4,4,2,-4,4,0.866025404,0.866025404,0.866025404
5,1,5,1,13,5,3,-4,4,-2,4,8,0.866025404,0.866025404,0.866025404
9,1,5,13,13,5,11,-8,4,2,-8,8,0.866025404,0.866025404,0.866025404
5,5,5,5,1,9,5,0,0,0,-4,8,0.866025404,0.866025404,0.866025404
1,5,5,9,1,9,5,4,0,4,-8,8,0.866025404,0.866025404,0.866025404
1,5,5,9,5,13,5,4,0,4,-4,8,0.866025404,0.866025404,0.866025404
9,5,5,9,5,13,9,-4,0,0,-4,8,0.866025404,0.866025404,0.866025404
13,5,5,13,5,13,13,-8,0,0,-8,8,0.866025404,0.866025404,0.866025404
5,1,9,5,5,1,5,-4,8,0,-4,4,0.866025404,0.866025404,0.866025404
5,1,9,5,13,9,5,-4,8,0,4,4,0.866025404,0.866025404,0.866025404
9,1,9,9,5,13,9,-8,8,0,-4,8,0.866025404,0.866025404,0.866025404
9,5,9,5,1,9,7,-4,4,-2,-4,8,0.866025404,0.866025404,0.866025404
13,5,9,5,1,9,9,-8,4,-4,-4,8,0.866025404,0.866025404,0.866025404
9,5,9,13,5,13,11,-4,4,2,-8,8,0.866025404,0.866025404,0.866025404
13,9,9,9,1,9,11,-4,0,-2,-8,8,0.866025404,0.866025404,0.866025404
13,9,9,13,5,13,13,-4,0,0,-8,8,0.866025404,0.866025404,0.866025404
13,1,13,1,1,1,7,-12,12,-6,0,0,0.866025404,0.866025404,0.866025404
13,1,13,5,1,1,9,-12,12,-4,-4,0,0.866025404,0.866025404,0.866025404
13,1,13,1,5,1,7,-12,12,-6,0,4,0.866025404,0.866025404,0.866025404
13,1,13,5,1,9,9,-12,12,-4,-4,8,0.866025404,0.866025404,0.866025404
13,1,13,1,5,9,7,-12,12,-6,4,4,0.866025404,0.866025404,0.866025404
13,1,13,9,5,9,11,-12,12,-2,-4,4,0.866025404,0.866025404,0.866025404
5,1,13,13,5,9,9,-4,12,4,-8,4,0.866025404,0.866025404,0.866025404
5,1,13,13,13,9,9,-4,12,4,-4,4,0.866025404,0.866025404,0.866025404
9,1,13,1,5,13,5,-8,12,-4,4,8,0.866025404,0.866025404,0.866025404
13,1,13,13,5,13,13,-12,12,0,-8,8,0.866025404,0.866025404,0.866025404
13,5,13,13,5,1,13,-8,8,0,-12,4,0.866025404,0.866025404,0.866025404
9,5,13,5,1,5,7,-4,8,-2,-4,4,0.866025404,0.866025404,0.866025404
9,5,13,13,1,9,11,-4,8,2,-12,8,0.866025404,0.866025404,0.866025404
5,9,13,5,9,1,5,4,4,0,-4,8,0.866025404,0.866025404,0.866025404
13,9,13,13,9,1,13,-4,4,0,-12,8,0.866025404,0.866025404,0.866025404
13,9,13,13,9,13,13,-4,4,0,-4,4,0.866025404,0.866025404,0.866025404
9,9,9,5,1,9,7,0,0,-2,-4,8,0.862409416,0.862409416,0.862409416
1,5,13,13,13,5,7,4,8,6,-8,8,0.862409416,0.862409416,0.862409416
5,1,1,9,13,5,7,-4,0,2,-4,8,0.861684397,0.861684397,0.861684397
9,5,5,9,13,5,9,-4,0,0,-4,8,0.861684397,0.861684397,0.861684397
1,1,9,13,13,9,7,0,8,6,-4,4,0.861684397,0.861684397,0.861684397
1,1,5,13,13,5,7,0,4,6,-8,8,0.860232527,0.860232527,0.860232527
5,1,5,13,1,13,9,-4,4,4,-12,12,0.860232527,0.860232527,0.860232527
5,9,9,5,9,1,5,4,0,0,-4,8,0.860232527,0.860232527,0.860232527
5,5,13,5,5,1,5,0,8,0,-4,4,0.860232527,0.860232527,0.860232527
9,1,1,9,5,13,9,-8,0,0,-4,8,0.858050115,0.858050115,0.858050115
5,1,5,1,9,1,3,-4,4,-2,0,8,0.858050115,0.858050115,0.858050115
1,5,9,13,13,1,7,4,4,6,-12,12,0.858050115,0.858050115,0.858050115
1,1,13,9,9,5,5,0,12,4,-4,4,0.858050115,0.858050115,0.858050115
5,1,1,5,1,9,5,-4,0,0,-4,8,0.855131569,0.855131569,0.855131569
13,1,1,13,9,13,13,-12,0,0,-4,4,0.855131569,0.855131569,0.855131569
5,1,5,1,13,9,3,-4,4,-2,8,4,0.855131569,0.855131569,0.855131569
9,5,5,13,9,13,11,-4,0,2,-4,4,0.855131569,0.855131569,0.855131569
9,1,9,13,9,1,11,-8,8,2,-12,8,0.855131569,0.855131569,0.855131569
9,1,9,13,1,9,11,-8,8,2,-12,8,0.855131569,0.855131569,0.855131569
9,5,9,9,5,1,9,-4,4,0,-8,4,0.855131569,0.855131569,0.855131569
9,5,9,1,1,5,5,-4,4,-4,0,4,0.855131569,0.855131569,0.855131569
9,5,9,13,5,5,11,-4,4,2,-8,0,0.855131569,0.855131569,0.855131569
1,5,9,9,1,9,5,4,4,4,-8,8,0.855131569,0.855131569,0.855131569
13,9,9,13,13,5,13,-4,0,0,-8,8,0.855131569,0.855131569,0.855131569
5,1,13,5,1,1,5,-4,12,0,-4,0,0.855131569,0.855131569,0.855131569
9,1,13,5,1,1,7,-8,12,-2,-4,0,0.855131569,0.855131569,0.855131569
9,1,13,1,5,1,5,-8,12,-4,0,4,0.855131569,0.855131569,0.855131569
9,1,13,9,5,1,9,-8,12,0,-8,4,0.855131569,0.855131569,0.855131569
9,1,13,13,5,9,11,-8,12,2,-8,4,0.855131569,0.855131569,0.855131569
9,1,13,1,13,9,5,-8,12,-4,8,4,0.855131569,0.855131569,0.855131569
5,1,13,13,9,13,9,-4,12,4,-4,4,0.855131569,0.855131569,0.855131569
9,5,13,9,1,1,9,-4,8,0,-8,0,0.855131569,0.855131569,0.855131569
13,5,13,9,5,1,11,-8,8,-2,-8,4,0.855131569,0.855131569,0.855131569
9,5,13,1,1,13,5,-4,8,-4,0,12,0.855131569,0.855131569,0.855131569
1,9,13,13,13,1,7,8,4,6,-12,12,0.855131569,0.855131569,0.855131569
1,9,13,13,13,5,7,8,4,6,-8,8,0.855131569,0.855131569,0.855131569
1,1,1,5,1,9,3,0,0,2,-4,8,0.851469318,0.851469318,0.851469318
1,1,1,9,1,13,5,0,0,4,-8,12,0.851469318,0.851469318,0.851469318
1,5,5,9,13,5,5,4,0,4,-4,8,0.851469318,0.851469318,0.851469318
9,1,9,9,1,1,9,-8,8,0,-8,0,0.851469318,0.851469318,0.851469318
9,1,9,5,1,5,7,-8,8,-2,-4,4,0.851469318,0.851469318,0.851469318
9,1,9,1,13,5,5,-8,8,-4,4,8,0.851469318,0.851469318,0.851469318
9,1,9,9,1,13,9,-8,8,0,-8,12,0.851469318,0.851469318,0.851469318
1,1,9,13,1,13,7,0,8,6,-12,12,0.851469318,0.851469318,0.851469318
9,1,9,13,1,13,11,-8,8,2,-12,12,0.851469318,0.851469318,0.851469318
5,1,9,1,5,13,3,-4,8,-2,4,8,0.851469318,0.851469318,0.851469318
9,1,9,1,5,13,5,-8,8,-4,4,8,0.851469318,0.851469318,0.851469318
13,1,9,9,5,13,11,-12,8,-2,-4,8,0.851469318,0.851469318,0.851469318
13,1,9,13,5,13,13,-12,8,0,-8,8,0.851469318,0.851469318,0.851469318
9,1,9,13,9,13,11,-8,8,2,-4,4,0.851469318,0.851469318,0.851469318
9,5,9,13,5,9,11,-4,4,2,-8,4,0.851469318,0.851469318,0.851469318
1,5,9,9,5,13,5,4,4,4,-4,8,0.851469318,0.851469318,0.851469318
13,5,9,13,9,13,13,-8,4,0,-4,4,0.851469318,0.851469318,0.851469318
1,9,9,13,1,13,7,8,0,6,-12,12,0.851469318,0.851469318,0.851469318
13,9,9,13,9,13,13,-4,0,0,-4,4,0.851469318,0.851469318,0.851469318
9,1,13,13,1,1,11,-8,12,2,-12,0,0.851469318,0.851469318,0.851469318
13,1,13,9,5,1,11,-12,12,-2,-8,4,0.851469318,0.851469318,0.851469318
13,1,13,13,5,1,13,-12,12,0,-12,4,0.851469318,0.851469318,0.851469318
9,1,13,1,9,1,5,-8,12,-4,0,8,0.851469318,0.851469318,0.851469318
13,1,13,1,9,1,7,-12,12,-6,0,8,0.851469318,0.851469318,0.851469318
5,1,13,5,9,1,5,-4,12,0,-4,8,0.851469318,0.851469318,0.851469318
5,1,13,5,1,9,5,-4,12,0,-4,8,0.851469318,0.851469318,0.851469318
9,1,13,9,1,9,9,-8,12,0,-8,8,0.851469318,0.851469318,0.851469318
9,1,13,13,1,9,11,-8,12,2,-12,8,0.851469318,0.851469318,0.851469318
13,1,13,13,5,9,13,-12,12,0,-8,4,0.851469318,0.851469318,0.851469318
13,1,13,1,13,9,7,-12,12,-6,8,4,0.851469318,0.851469318,0.851469318
5,1,13,13,1,13,9,-4,12,4,-12,12,0.851469318,0.851469318,0.851469318
9,1,13,13,1,13,11,-8,12,2,-12,12,0.851469318,0.851469318,0.851469318
13,5,13,9,1,1,11,-8,8,-2,-8,0,0.851469318,0.851469318,0.851469318
1,5,13,5,1,5,3,4,8,2,-4,4,0.851469318,0.851469318,0.851469318
9,5,13,9,1,5,9,-4,8,0,-8,4,0.851469318,0.851469318,0.851469318
13,5,13,13,1,5,13,-8,8,0,-12,4,0.851469318,0.851469318,0.851469318
13,5,13,1,5,5,7,-8,8,-6,4,0,0.851469318,0.851469318,0.851469318
9,5,13,13,9,5,11,-4,8,2,-8,4,0.851469318,0.851469318,0.851469318
1,5,13,9,13,5,5,4,8,4,-4,8,0.851469318,0.851469318,0.851469318
9,5,13,13,1,13,11,-4,8,2,-12,12,0.851469318,0.851469318,0.851469318
13,5,13,13,1,13,13,-8,8,0,-12,12,0.851469318,0.851469318,0.851469318
1,5,13,9,5,13,5,4,8,4,-4,8,0.851469318,0.851469318,0.851469318
1,9,13,9,5,9,5,8,4,4,-4,4,0.851469318,0.851469318,0.851469318
13,9,13,9,5,9,11,-4,4,-2,-4,4,0.851469318,0.851469318,0.851469318
9,13,13,9,5,13,9,4,0,0,-4,8,0.851469318,0.851469318,0.851469318
13,5,5,5,13,1,9,-8,0,-4,-4,12,0.85,0.85,0.85
5,1,5,13,1,1,9,-4,4,4,-12,0,0.846684711,0.846684711,0.846684711
5,1,5,1,1,5,3,-4,4,-2,0,4,0.846684711,0.846684711,0.846684711
5,1,9,9,5,1,7,-4,8,2,-8,4,0.846684711,0.846684711,0.846684711
1,5,9,9,9,5,5,4,4,4,-4,4,0.846684711,0.846684711,0.846684711
